date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:07	336/336	---M--	200	added ('OK')	text/plain	date:Thu,%2014%20Jul%202022%2012:40:13%20GMT	https://www.usspestcon.in/robots.txt		(from )
20:33:23	31857/31857	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:54:02%20GMT	https://www.usspestcon.in/	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/index.html	(from )
20:33:27	241274/241274	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2001:50:46%20GMT	https://www.usspestcon.in/images/background/bg6.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/background/bg6.jpg	(from https://www.usspestcon.in/)
20:33:46	7052/7052	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2021:15:02%20GMT	https://www.usspestcon.in/images/favicon.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/favicon.png	(from https://www.usspestcon.in/)
20:33:49	159639/159639	---M--	200	added ('OK')	text/css	date:Sat,%2016%20May%202020%2010:30:50%20GMT	https://www.usspestcon.in/css/plugins.min.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/css/plugins.min.css	(from https://www.usspestcon.in/)
20:34:52	48624/48624	---M--	200	added ('OK')	text/css	date:Fri,%2023%20Dec%202016%2010:02:14%20GMT	https://www.usspestcon.in/plugins/revolution/css/settings.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/revolution/css/settings.css	(from https://www.usspestcon.in/)
20:34:53	31857/31857	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:54:02%20GMT	https://www.usspestcon.in/index.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/index-2.html	(from https://www.usspestcon.in/)
20:34:53	62218/62218	---M--	200	added ('OK')	text/css	date:Fri,%2023%20Dec%202016%2010:02:20%20GMT	https://www.usspestcon.in/plugins/revolution/css/navigation.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/revolution/css/navigation.css	(from https://www.usspestcon.in/)
20:34:54	23571/23571	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2018:17:00%20GMT	https://www.usspestcon.in/images/logo.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/logo.png	(from https://www.usspestcon.in/)
20:34:54	20117/20117	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:57:37%20GMT	https://www.usspestcon.in/inquiry.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/inquiry.html	(from https://www.usspestcon.in/)
20:34:55	21362/21362	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Jul%202022%2009:15:50%20GMT	https://www.usspestcon.in/about.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/about.html	(from https://www.usspestcon.in/)
20:34:55	17207/17207	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2012:00:16%20GMT	https://www.usspestcon.in/team.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/team.html	(from https://www.usspestcon.in/)
20:34:56	18936/18936	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2012:00:27%20GMT	https://www.usspestcon.in/termicon-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/termicon-services.html	(from https://www.usspestcon.in/)
20:34:57	16135/16135	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:59:46%20GMT	https://www.usspestcon.in/ratcon-solutions.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/ratcon-solutions.html	(from https://www.usspestcon.in/)
20:34:57	15174/15174	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:54:31%20GMT	https://www.usspestcon.in/bugcon-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/bugcon-services.html	(from https://www.usspestcon.in/)
20:34:58	14751/14751	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2012:00:51%20GMT	https://www.usspestcon.in/woodborercon-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/woodborercon-services.html	(from https://www.usspestcon.in/)
20:34:59	14687/14687	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:56:04%20GMT	https://www.usspestcon.in/flycon-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/flycon-services.html	(from https://www.usspestcon.in/)
20:34:59	15777/15777	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:58:04%20GMT	https://www.usspestcon.in/mosquitocon-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/mosquitocon-services.html	(from https://www.usspestcon.in/)
20:35:00	14568/14568	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:56:33%20GMT	https://www.usspestcon.in/fumicon-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/fumicon-services.html	(from https://www.usspestcon.in/)
20:35:01	27726/27726	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:59:33%20GMT	https://www.usspestcon.in/pest-control-services-hyderabad.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/pest-control-services-hyderabad.html	(from https://www.usspestcon.in/)
20:35:03	14747/14747	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2012:00:03%20GMT	https://www.usspestcon.in/security-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/security-services.html	(from https://www.usspestcon.in/)
20:35:04	16266/16266	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:55:48%20GMT	https://www.usspestcon.in/disinfection-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/disinfection-services.html	(from https://www.usspestcon.in/)
20:35:04	15752/15752	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:57:07%20GMT	https://www.usspestcon.in/housekeeping-services.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/housekeeping-services.html	(from https://www.usspestcon.in/)
20:35:05	34449/34449	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:56:47%20GMT	https://www.usspestcon.in/gallery.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/gallery.html	(from https://www.usspestcon.in/)
20:35:06	21987/21987	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:54:45%20GMT	https://www.usspestcon.in/clientele.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/clientele.html	(from https://www.usspestcon.in/)
20:35:06	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2022%20Feb%202023%2015:05:04%20GMT	https://www.usspestcon.in/contact.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/contact.html	(from https://www.usspestcon.in/)
20:35:32	411548/411548	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2013:03:36%20GMT	https://www.usspestcon.in/data1/images/01.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/data1/images/01.png	(from https://www.usspestcon.in/)
20:35:34	25328/25328	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2011:38:32%20GMT	https://www.usspestcon.in/engine1/wowslider.js	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/wowslider.js	(from https://www.usspestcon.in/)
20:35:35	818623/818623	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2013:03:44%20GMT	https://www.usspestcon.in/data1/images/02.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/data1/images/02.png	(from https://www.usspestcon.in/)
20:35:35	675232/675232	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2013:03:40%20GMT	https://www.usspestcon.in/data1/images/03.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/data1/images/03.png	(from https://www.usspestcon.in/)
20:35:35	9310/9310	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2016:59:22%20GMT	https://www.usspestcon.in/engine1/script.js	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/script.js	(from https://www.usspestcon.in/)
20:35:37	26208/26208	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2023:38:36%20GMT	https://www.usspestcon.in/images/icon/01.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/01.jpg	(from https://www.usspestcon.in/)
20:35:37	29835/29835	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2023:39:28%20GMT	https://www.usspestcon.in/images/icon/02.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/02.jpg	(from https://www.usspestcon.in/)
20:35:37	25679/25679	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2023:40:52%20GMT	https://www.usspestcon.in/images/icon/03.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/03.jpg	(from https://www.usspestcon.in/)
20:35:38	24319/24319	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2023:40:26%20GMT	https://www.usspestcon.in/images/icon/04.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/04.jpg	(from https://www.usspestcon.in/)
20:35:38	781511/781511	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2023:15:02%20GMT	https://www.usspestcon.in/images/pic1.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/pic1.png	(from https://www.usspestcon.in/)
20:35:38	35033/35033	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2000:03:06%20GMT	https://www.usspestcon.in/images/icon/05.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/05.jpg	(from https://www.usspestcon.in/)
20:35:39	26373/26373	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2000:10:24%20GMT	https://www.usspestcon.in/images/icon/06.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/06.jpg	(from https://www.usspestcon.in/)
20:35:39	216764/216764	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2001:50:46%20GMT	https://www.usspestcon.in/images/background/bg2.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/background/bg2.jpg	(from https://www.usspestcon.in/)
20:35:39	32259/32259	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2000:04:52%20GMT	https://www.usspestcon.in/images/icon/07.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/07.jpg	(from https://www.usspestcon.in/)
20:35:39	35683/35683	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2000:05:32%20GMT	https://www.usspestcon.in/images/icon/08.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/08.jpg	(from https://www.usspestcon.in/)
20:35:40	32082/32082	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2000:05:56%20GMT	https://www.usspestcon.in/images/icon/09.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/09.jpg	(from https://www.usspestcon.in/)
20:35:40	33427/33427	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2000:06:18%20GMT	https://www.usspestcon.in/images/icon/10.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/10.jpg	(from https://www.usspestcon.in/)
20:35:41	52193/52193	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Dec%202021%2018:56:08%20GMT	https://www.usspestcon.in/images/top-most1.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/top-most1.jpg	(from https://www.usspestcon.in/)
20:35:42	49188/49188	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Dec%202021%2018:46:54%20GMT	https://www.usspestcon.in/images/top-most2.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/top-most2.jpg	(from https://www.usspestcon.in/)
20:35:42	159414/159414	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2001:50:46%20GMT	https://www.usspestcon.in/images/background/apointment.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/background/apointment.jpg	(from https://www.usspestcon.in/)
20:35:42	36148/36148	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Dec%202021%2018:45:38%20GMT	https://www.usspestcon.in/images/top-most3.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/top-most3.jpg	(from https://www.usspestcon.in/)
20:35:42	12012/12012	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Nov%202021%2000:47:44%20GMT	https://www.usspestcon.in/images/testimonials/pic1.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/testimonials/pic1.jpg	(from https://www.usspestcon.in/)
20:35:43	19779/19779	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2001:05:22%20GMT	https://www.usspestcon.in/images/client-logo/logo1.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo1.jpg	(from https://www.usspestcon.in/)
20:35:43	21371/21371	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2001:06:02%20GMT	https://www.usspestcon.in/images/client-logo/logo2.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo2.jpg	(from https://www.usspestcon.in/)
20:35:44	19202/19202	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:04:00%20GMT	https://www.usspestcon.in/images/client-logo/logo3.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo3.jpg	(from https://www.usspestcon.in/)
20:35:44	23551/23551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:04:56%20GMT	https://www.usspestcon.in/images/client-logo/logo4.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo4.jpg	(from https://www.usspestcon.in/)
20:35:45	18087/18087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:05:26%20GMT	https://www.usspestcon.in/images/client-logo/logo5.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo5.jpg	(from https://www.usspestcon.in/)
20:35:45	20808/20808	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:05:50%20GMT	https://www.usspestcon.in/images/client-logo/logo6.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo6.jpg	(from https://www.usspestcon.in/)
20:35:45	18023/18023	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2001:51:22%20GMT	https://www.usspestcon.in/images/client-logo/logo7.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo7.jpg	(from https://www.usspestcon.in/)
20:35:46	19499/19499	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2001:51:48%20GMT	https://www.usspestcon.in/images/client-logo/logo8.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo8.jpg	(from https://www.usspestcon.in/)
20:35:46	25093/25093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:06:58%20GMT	https://www.usspestcon.in/images/client-logo/logo9.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo9.jpg	(from https://www.usspestcon.in/)
20:35:47	24774/24774	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:07:24%20GMT	https://www.usspestcon.in/images/client-logo/logo10.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo10.jpg	(from https://www.usspestcon.in/)
20:35:47	23749/23749	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:07:52%20GMT	https://www.usspestcon.in/images/client-logo/logo11.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo11.jpg	(from https://www.usspestcon.in/)
20:35:47	33684/33684	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2001:56:58%20GMT	https://www.usspestcon.in/images/client-logo/logo12.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo12.jpg	(from https://www.usspestcon.in/)
20:35:48	20516/20516	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:08:22%20GMT	https://www.usspestcon.in/images/client-logo/logo13.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo13.jpg	(from https://www.usspestcon.in/)
20:35:48	18767/18767	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:08:38%20GMT	https://www.usspestcon.in/images/client-logo/logo14.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo14.jpg	(from https://www.usspestcon.in/)
20:35:48	28647/28647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:08:56%20GMT	https://www.usspestcon.in/images/client-logo/logo15.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo15.jpg	(from https://www.usspestcon.in/)
20:35:50	30493/30493	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jan%202023%2011:58:57%20GMT	https://www.usspestcon.in/pest-control-service-kolkata.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/pest-control-service-kolkata.html	(from https://www.usspestcon.in/)
20:35:50	208200/208200	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Dec%202021%2019:13:50%20GMT	https://www.usspestcon.in/images/background/bg7.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/background/bg7.jpg	(from https://www.usspestcon.in/)
20:35:52	107684/107684	---M--	200	added ('OK')	application/javascript	date:Fri,%2023%20Dec%202016%2010:02:48%20GMT	https://www.usspestcon.in/plugins/revolution/js/jquery.themepunch.tools.min.js	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/revolution/js/jquery.themepunch.tools.min.js	(from https://www.usspestcon.in/)
20:35:53	322627/322627	---M--	200	added ('OK')	application/javascript	date:Wed,%2008%20Dec%202021%2018:11:16%20GMT	https://www.usspestcon.in/js/combining.js	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/js/combining.js	(from https://www.usspestcon.in/)
20:36:13	9887/9887	---M--	200	added ('OK')	application/javascript	date:Wed,%2008%20Dec%202021%2017:55:18%20GMT	https://www.usspestcon.in/js/rev.slider.js	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/js/rev.slider.js	(from https://www.usspestcon.in/)
20:36:15	4074/4074	---M--	200	added ('OK')	image/x-icon	date:Sat,%2020%20Nov%202021%2022:50:36%20GMT	https://www.usspestcon.in/images/favicon.ico	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/favicon.ico	(from https://www.usspestcon.in/)
20:36:15	31028/31028	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Jun%202018%2007:09:06%20GMT	https://www.usspestcon.in/plugins/fontawesome/css/font-awesome.min.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/fontawesome/css/font-awesome.min.css	(from https://www.usspestcon.in/css/plugins.min.css)
20:36:15	33839/33839	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2000:50:34%20GMT	https://www.usspestcon.in/plugins/line-awesome/css/line-awesome.min.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/line-awesome/css/line-awesome.min.css	(from https://www.usspestcon.in/css/plugins.min.css)
20:36:16	2452/2452	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202018%2008:37:00%20GMT	https://www.usspestcon.in/plugins/flaticon/custom-flaticon/flaticon.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/custom-flaticon/flaticon.css	(from https://www.usspestcon.in/css/plugins.min.css)
20:36:16	2325/2325	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Nov%202017%2016:00:06%20GMT	https://www.usspestcon.in/plugins/flaticon/css/flaticon.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/css/flaticon.css	(from https://www.usspestcon.in/css/plugins.min.css)
20:36:17	16455/16455	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Jun%202018%2007:09:12%20GMT	https://www.usspestcon.in/plugins/themify/themify-icons.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/themify/themify-icons.css	(from https://www.usspestcon.in/css/plugins.min.css)
20:36:17	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Aug%202022%2020:38:17%20GMT	https://www.usspestcon.in/error-404.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/error-404.html	(from https://www.usspestcon.in/css/plugins.min.css)
20:36:18	4084/4084	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Dec%202021%2018:44:24%20GMT	https://www.usspestcon.in/css/skin/skin-2.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/css/skin/skin-2.css	(from https://www.usspestcon.in/)
20:36:18	65799/65799	---M--	200	added ('OK')	text/css	date:Mon,%2016%20May%202022%2010:33:23%20GMT	https://www.usspestcon.in/css/templete.min.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/css/templete.min.css	(from https://www.usspestcon.in/)
20:36:19	175106/175106	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Jul%202022%2007:11:19%20GMT	https://www.usspestcon.in/css/style.min.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/css/style.min.css	(from https://www.usspestcon.in/)
20:36:19	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:51:14%20GMT	https://www.usspestcon.in/plugins/revolution/fonts/revicons/revicons90c6.eot?5510888	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/revolution/fonts/revicons/revicons90c690c6.eot	(from https://www.usspestcon.in/plugins/revolution/css/settings.css)
20:36:19	7536/7536	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2022:51:14%20GMT	https://www.usspestcon.in/plugins/revolution/fonts/revicons/revicons90c6.woff?5510888	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/revolution/fonts/revicons/revicons90c690c6.woff	(from https://www.usspestcon.in/plugins/revolution/css/settings.css)
20:36:20	11968/11968	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2022:51:16%20GMT	https://www.usspestcon.in/plugins/revolution/fonts/revicons/revicons90c6.ttf?5510888	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/revolution/fonts/revicons/revicons90c690c6.ttf	(from https://www.usspestcon.in/plugins/revolution/css/settings.css)
